inputName,k,size,arr[size]
values_34,2,27,"{-5004053965227338559, -3822433246383426177, 8277792271775899859, 6405361335299631919, 5051332375608649942, -4069360217389311684, 5638741564259377229, -7648290434262749925, -8563920427786511600, 3203929965734426006, -7450249770306899114, -7148582138472171743, -1944389823302410486, 31291762902495335, -8541645165998361312, -6940534931267848760, -1112246486996573957, -282878194769750503, 2751455493845896551, -7229133832387827711, -1327500393458056749, 6720111396693168052, -4279796408392826860, 8875067958090519094, -1782074074685071943, -5744332528389867312, -7729321483048108134"
values_31,2,32,"{-8811798174880684053, -4537056109215022637, 6673505187019471574, -7604707104339664234, -4449608423724729736, -3994032073715919878, -6041415414048995136, 3730889238250057860, -4083932676236435893, -6983990928716547601, 1205348189907693427, 9072386475174925317, -6138668826312278589, -4620979359347471495, 5244193949590258832, 7532802067106603736, -5427673390554791992, -3460613663184967368, -4324374014288916431, 9089320509823373864, 7917715405432380903, -2951925653234577119, 2737690698392152329, -9011652373971198614, 7914106679038649342, 3064940003730644499, -4116179262098345679, -5092543334638143708, 2251304252765774799, 7055757010891108879, -1657920123721892494, 5264701295582667198"
values_37,2,26,"{-7748210642282046062, 1158802092499912664, 5648700595891615833, 5820041660328591336, -3337011194205529277, -5279311518481752367, 2175434370931375825, -5747069298508203367, 4599575080495513526, -7028400099327088179, -1166455623550194092, -8823559469540072677, -4623774201901901740, -4685780551587705819, -1512681323775920466, 1835752472888662416, -2485485074038538846, -3269346097013011499, 442631385139305724, 5303680229259244448, 5778971023653687515, -331661319625433019, 3982951366393517923, 2255715657365553228, 7083096942218381944, -9019032965576015883"
values_76,2,22,"{310608874589278399, 1458922056137743701, 9049184140454160185, -9125968264272684394, -1771282986689192328, -7202536306644771041, 6319025700032837788, 569261139534196209, 8169844356928445312, 7140426149627566836, 2619718531772472976, 5261964660934905452, -5263872455884900782, -8530800532520274363, -5308719654518865190, 191465171643781533, 3771610977259981965, -7204689064742798890, 794296764493711904, -4459975477647557244, 54612650409260967, 9155669221115978269"
values_19,2,26,"{-671446185462309674, 8361546542395809919, -6970857660805908840, -1320937428625316088, 7263096141329206094, -3729188323117813856, -7724941183145764001, 7349592127406961121, 8006114359581049978, -8066300392854949650, 2819455078468490685, -1380191691139744071, -5556178299505469340, 2566264094031904566, -2855039328268106966, -7061879489333437556, 7990559090016931053, 4490395802982085692, 2129444982169516355, -1242385746039906437, 7861569852767661851, 8324571815918413574, 621937700882390997, 450794929980602130, -5450505638531281255, -7471811072110519026"
values_45,2,13,"{-2580214056353815454, 7785207759408295990, 300771719556173735, 5875785631856618666, 13245735976507587, -8464982167157294640, -5049514222582492261, -5522042165345432276, 8507919561502415252, 5688792774543964407, -7057649016309721457, -1140736820112099485, 2203608789019757769"
values_68,2,5,"{3850083937935908392, 8266905570133401310, 2187651629284398470, -8782755033779669158, -733743765787989800"
values_35,2,8,"{6905522143400112049, 2765122586898752461, -5862687707362800011, 7933483315812395404, -2291230506922904699, 6596000975290299019, -6326852785427495593, 5938800235111678360"
values_80,2,20,"{-7319984839483428080, -7661110297842756117, 3435918512075558691, -1151161007372112940, 9077273186766885417, 8569085429642215213, -8142384421403173561, 1324658762766004051, -394496927790867375, 5891831854888386206, -4896885404358096511, -87844890745487921, 6087502395235663637, -76069696454649717, 1232982404954520892, -6323617519277651101, 6576121627864745708, 76945599844767111, -4093450965982021085, -6546417168803398156"
values_77,2,18,"{3402045529774337681, 2591288118976969311, 5012022076011467566, -5445957580238741982, -6792159375640814245, 7175817262836643000, -2938752062254273396, -1276129514798221951, 8719238001148871430, 8988332587618561427, 7779333529474219465, -180140022472220146, 8013292976475390151, -6101023360926851820, -8566723520671036271, 3525433545338278107, 5108980124718818069, 5950681212559695662"
values_29,2,4,"{-6742553042761687689, 7462105622125932570, 6663273880090994129, 4119731504138981691"
values_55,2,30,"{4688201930528753574, 1181773085563543802, -1743341343067404827, -9166505317141956942, -5853806224095762225, -4596771429775949005, 6138126359970863359, 8096095938913614799, -1012829049874501038, -7760305802005200058, -3459753702081003029, 1504929090420592060, -7884567173513177864, 4037477220613457162, 4499571560093194265, 3575217161770823293, 557127395573694107, 3651501265256455748, -3481842867457832774, -2695924498801631358, 2789380982416670444, -1687630870322123642, -7818962236955931389, -8176020960587928874, -4388121380211891720, -584874168667360007, -4232764945593896238, 1297420384999435139, 586339554572718682, 8504812444964832871"
values_40,2,13,"{-1379929495841847304, -7497722183353102407, 4705943076882686295, -1805259294053027037, 693877873152288386, 3275275551436430293, -4424859670249385224, 3934260383430089346, -814464675687206969, 663176517641268592, -3611369691164653179, 29782774482327664, -8018619258173642101"
