inputName,nn,size,isign,data[size]
values_99,3,25,1,"{1414741944121248095, -422942231792816014, 1174606605369171725, -5657522357322687567, 8078790549039682047, -5003563083367860987, 463559963987698837, 8892859793398037733, -8335386396896801606, 6260301739110707639, 236413652239530060, -6287923678312826517, 6723669718791749083, -8196839709127280881, 4845326472743029881, -90983819644238002, -3554756989558517647, 261661150188002505, -6502784613952660167, 4864067054184504599, 4531796138272065148, -7104628706864347456, 292628825606157527, -4719144721378577776, -1839760045525458687"
values_60,4,18,1,"{2785015014829038223, -7740776420876624885, 1108197153345470532, -3472053899605637521, 2797182956717669070, -1501454425999345283, -4968961575493030569, 4320623866862196914, 4857237649783806751, -8372221359691867857, -5161688076414102147, -434091120449646195, 6775393636364118229, -2982491823884384261, 753027917369905613, -3126019434906552286, -1720435982781538260, -2699636416546278864"
values_34,2,10,1,"{-4442306864703495051, -1769366355677897693, 7518363272869426451, -4305629234211123388, -6310585085349767927, -5291842044894970591, 3133257011457892188, 5068114873413997571, -7832229341505940049, 4551265435733140722"
values_31,2,12,1,"{3541988475771415530, -6902877762093081380, -9008680143090190007, -4344703661734113427, -5218446546849135443, -2848562312168193536, -3421223841514935416, -1726258073348117304, -60793327554759693, 5124807380192931532, 2456003683669212279, -8321541111667871170"
values_37,2,16,1,"{-4008973235329188471, 5146505480401421477, -6766145014213793589, -7827850310965974665, 873618037927923400, 6392140538956553635, 1855605526625064010, 3685430447363826976, -3875984499628912488, 4816281611862518921, -233680402679420766, -1722045668191878609, 6765553410865072037, -2794508866268023709, -8807103716295337134, 6212442889818977085"
values_76,3,17,1,"{-5636876266485922655, 2945234648691697655, -1653657846275193397, 3543745415680342078, -8292609460995040499, -2314677201000602333, 4647373834077862481, -8741656644270402130, -643313931133861986, -4101124623397647144, -1163657172949303545, -2617401446694154332, 3330350872604181773, 4396969304565882113, -3471986734916414851, 3519449374586696697, 4946217203708848496"
values_19,1,25,1,"{3071707859749391428, 3172361157514532246, -4133953080013710012, -7317448482007821994, 198107724026274650, -6895188967267434640, 4742831862894655271, -119954495750894859, 2254525061843250571, 4406048640972737132, 2849928291088025022, 2709782853710789688, 8162307478249896128, -8314930229879889361, -4306691568663879156, -217394349847762664, -3195592610035625637, 3669186652891030296, 5789404210572504094, 6948123955760115690, 5377430598567551117, -3159364085893532176, 3112507356028463771, -913308033961831229, 2536308071898981949"
values_45,4,6,1,"{3339402145532487637, 7683798350549770098, -7420666163211816712, -3890677326414046750, 3680217666563880061, -8510864548748034576"
values_68,4,8,1,"{-6078318848674996287, 329133766724288584, -6231952197789760978, 4174204698130444953, 9203195782780744856, -305186359328689094, -2053579901580026094, -2800860024099264271"
values_35,2,6,1,"{-8353336374678041226, -7702439559702348909, -6953236536834417891, 1243028144794135761, -5990442989223264425, -2320927547613653071"
values_80,2,18,1,"{70522495036784431, -8446814216005448398, -744094285620661245, 7459681413279658180, 2225639252755769098, -8575750571263341122, 3560581353155041012, 1415637645519806250, 8597830389786509233, 4037750723010648556, 4608003809338198372, -6959900385153191220, -2713133250611046813, -4345900945255779961, 555817403500840609, -76386917084544889, 2613360806951839804, 4966957607474899505"
values_77,3,16,1,"{-4756245844971591471, -7052246175824092326, 2398715568711351716, 6111629611272306601, -1349603457349047004, 150582051220985762, 5566964598021794807, 7363567383971119078, -478734239744146335, 2908056672676750586, -9009751651778021276, 7682983817318751188, 427662420363537898, 3915608185027889740, -6311510279510196496, -8740473246603401978"
values_29,1,25,1,"{-489560750671786046, -8653222336917242732, 5789158876206601761, -3844500695172844493, -8635690421555862102, 6744048513719008988, 3055924693098735573, -8233034777537218131, -5442554694419112081, -7636046366517596782, 6110038383761441167, -6418700918734785021, 1364979959084272824, -4966201910787786395, -1900903669890042972, -1373717552910019264, 6943642661798686403, 2744011418710275444, -7793630472618806377, 5285866249134417852, 7851878083894043638, -1146687179068818593, 2603353467738634063, -1906797620455780733, 9159251535366303084"
values_55,4,6,1,"{-2379407048370917685, 1179400684846136637, 4939448055261281072, 4501876124851478056, -4599134338684793716, 9032324838187558471"
values_40,4,18,1,"{5264424278556514349, -783321473053061600, 6050338274990855734, -6300249972717960765, 6231837184509836182, -9090012555476196142, 9008299005847684230, -2141740440085810247, 6810427054804359088, 2717005117842221867, 3881677840715615318, -2064557662584550170, -9163099374248709605, -7290443397678255035, 3637459070002487998, -7136603743342286799, -2199012380987675596, 389099299009001262"
