inputName,size,arr[size]
values_60,16,"{39839178247535120, -7699237759313424019, 4157429430531054768, -9028731522393062370, 7942885476207993589, -2547314425083990460, -8124941733890356974, 6813495987695511538, 4867167758185986996, -4500074241151544328, 4698497594400644406, -7897952683258063480, 7163370877615168452, -4038152773974043779, -6444485327407100026, -1040522565403339382"
values_34,18,"{5150369742222127272, 8291441276743749594, -5680448081529661797, 2693373467357458456, 2637330675168996532, 1296481410154931283, -3818351863512429163, -7996476572247368624, 4133428299110417375, 316671588546696075, 4201199946510940818, 7284153890535984603, -3395645642894777946, 823908811468658572, 6086958874434233362, 8054202168484303886, 6999376489498753367, -1656045887634466198"
values_31,4,"{-7735948824510997344, -5746286541796633302, -3934534974621706612, 2777923389705504812"
values_37,6,"{-8748762822135040990, -3402142077456775657, -1637918537116546819, 1405778551160684748, 368074421095757049, -455896932637648549"
values_76,11,"{-7176874319010479449, -7706644990803317726, 8743211888986225524, -1642200444999270408, -6202026478180358256, -7572180244590302030, 7503045781988085963, 1845835028119731722, 6895487009591166905, -1098352819122226638, -5348199642720864994"
values_19,3,"{-1758166527736565180, 4375168887257159152, -3536462926387662650"
values_45,20,"{-4272900258746123840, -8957228077576512683, 2687807419757806198, -556054593545549568, 4906081608326617026, 1207281207071204630, -5592227652877189163, -6556329329018822422, 6068065522252596392, -4719192490038625547, 7975940623306632589, -7586329517025684806, 83012126369544802, 3730604871976855834, 4209279098727922774, 3916037132676695432, -9042705364090882806, -7588626051765528224, -8834018090919352203, 7888714980701644966"
values_68,32,"{-7117866683226465122, 744552510618214350, -3481836680091276699, 8527912336300269103, -3684522525846964322, 4757277535052425046, -6827155699263988875, 708480813574835332, 7035984327577175636, -7654743090604013683, 2534539724491499517, -5929720433430012987, 4228675873667603827, 278817088880909469, -4310524997077057943, 3882340546426803488, -4571336841896010655, -362097496494209956, -4802674193624286687, -2212038601394119923, -1503072638072392221, 2044839987994832388, -5835461529088645473, -6851666345950437796, 7053179357282568339, 3428028574102012261, -3104265816537592033, 7662125003882384682, -8284162254745230819, -4853340003829040338, 1619277299058534916, -1700190195669651686"
values_35,4,"{478185991105160927, -8371792400758732020, -4481190318211304842, 7983303334261208289"
values_80,15,"{-5549106919481287982, 1692960187470405510, -7573569835285436850, 624884983569573288, 8875461311134604217, -3278226156159427823, -4885872334485467659, -6602523359942669073, 2274247453274680996, -7591689558064811693, -7839176611216987827, 8681796725428879259, 3055957013260645474, -6530675077991969557, 4319161387690785465"
values_77,8,"{-2375803924151055944, 7539211808253562222, 2208683007052535543, -1124865959985326281, 3197824630767866528, 1777742124254592759, 1001946143697539851, -1332881696347653641"
values_29,23,"{690645410760214200, -2247154451954912227, 7955657638164686024, 866766390325570695, -554458021697702879, 2899095886538869937, 1553596930409225972, -6971236132912653428, -3305027730136512448, -6351536986060541701, -8701459566613454154, -1408923206471769871, 1863056633646608821, -8397592120728994728, 5217001990113553946, 3073277892617946369, -1947962205323782996, 2224355162368497201, -395812961183817436, 6002282968738657086, 655036095559985533, 970165322411652333, -775718622812867378"
values_55,15,"{1598990357943372877, 7963665921047540195, -6516467404736806152, 6153258082782599413, 586639409512180538, 2101793019594238282, -3677104067018071876, -1957790682709818613, 9095976864111827277, -1627142506103474644, -1774271391537214515, 7456197291039037795, -3803801213054692177, 6476134879534674970, -897865103709788855"
values_40,20,"{6634159835665287262, -6143948224953274090, 551627188930510083, -85657878695906993, -1968856711733665212, -2893994230096382441, 8740553315655493623, -4159333244759287741, -4769561734228628460, -3408240102402668452, 8716044435497160001, -4624732837378159257, -1106773759156271689, 3400427587098885622, -7235763109434163098, 6509892056628370837, -577627926555244267, 6700840441828234512, 466159028464373345, -5162561475433760167"
