inputName,size,arr[size]
values_48,32,"{-3829967191921787778, 6554824098624355585, 5158412286414253038, -3581012386918871697, -472278746459502589, 2652097421207081480, 2857451105099377497, 4012706392219857082, 1738605203107518626, 1476504914625441690, 4216901754599796068, 8998424656348439727, -5873335611856314014, 2529714422982260929, 7544801172437303424, -6267302486320720928, -2746532615575266515, 2743504491188262609, -8435480840536168015, -5997717917935662699, -8091182608599324496, 8810065286097636024, 7662664191337313720, -6058284345882132169, -1934381447947396330, -7485327522185600310, 2418902556701137631, -5032040744381335350, 735535149509077130, -4880368445666376616, 2019336171422289595, 7462409106654122518"
values_99,27,"{5348445053231540696, -887693643438791450, 706418332959086243, -4947976377943452480, 5836128829583400818, -5613894809421188660, -1559418787028394794, -1580810213216669466, 4012499860925436829, 8229004526923957774, 227904823783104145, -8889313698041906683, -7457383195401137895, -8925297647391991309, 7869366362782885474, 2028094700778612118, 6745569575208327268, -5610915068813480529, -3467152021319110189, -4476400051609018203, -1456649512588115919, -1955125056156353347, -559606122444362003, 6086209047422428696, 3387788778335492304, 6112042742616626432, 6359537464214948819"
values_60,31,"{-1924112099624975993, -6285540149139506711, -9179226553934787138, 6731783741653044420, -456784142663447166, 5616159181256353885, -4223799726638353350, -1415999719109460396, -960322570780366830, -7471643895921054513, 2440091166571701973, -383213059608639559, -7210589214779375404, -9195647946139011464, 8790259224004285981, -1682062181485743741, -6572346596966059442, 1666866437941692238, 2914036916076919187, -3530796891333573216, 6945317593218348241, -1221756591765001715, -4408762388346518213, 858152911781484407, -1484010954706109816, 7293276278224113784, 7450637717060142368, 4106139736185890190, 7906880504574782203, 7592426856111982246, 3968884489971492968"
values_34,13,"{2583979962460921627, -3943696157665791556, 6313754611562247185, -2496227147413772402, 4173086370087056282, -4967596661878932828, -141094981922124595, -9189135582296716693, -5943897532736029833, 4461097871484933201, 9188576886342703924, -5559553921094855337, -7992054498621455984"
values_31,2,"{8217138171614318246, -1752930015010402876"
values_37,23,"{7013419631079388578, -2404257331359116961, -8544617383996435920, -2126483941541264219, -8985788817249331118, 740727159758100269, 4047569597180066771, 1690690902426118013, -3047016277474476618, -3294418514001952408, -7148669500159117272, 6913029362109526015, 6688119575936444922, 109458099036100936, -7853237176979013155, 6207365333913826185, 4523059129626731756, -4607311439957083238, 4548598784904624188, -8420781704883070097, 6552956641970214691, -4359825148252940399, -3435483000018735726"
values_76,31,"{1421849178444033101, 64998975606516556, 5778871492762244833, -8087840190712248282, 6906999001213013057, -101169192463918212, 195345217384819182, -933949922229295936, 5755628412945886213, -8660521299216002803, 1703681823624300813, -3297438117893250138, 3754852377278260761, -3161961409449048946, 1391462671889499764, -7710322975648000558, 7851096787378850966, 3946063039206880522, 8032815817491353588, 438683473125839729, -4536893312729083691, -2932946398641098288, -1321005926954587325, -2946208526599341682, -8035372481501598761, -9186797354099938850, 7502836735497855488, -647562509812482746, 5542524861093340406, 8483625780048499586, 8852254379063545450"
values_19,15,"{8742007581115531060, -5487688389681218775, -1460747242567599547, 2301366593187707602, -7907967110858002484, 3464558540871090631, -1587855104100265520, 6294911401261509601, -937041057231892216, 3357420941225422221, 6184815969058154828, 984799568031384034, 6832112858989015385, -6135502038403337571, 379756734422672049"
values_45,23,"{8363862688926204690, -6450794144943558404, -7839311655803975586, 2225505096151145930, -8635268252730579018, 2058163908619090421, -1094993976433764413, -4933146403937292401, -9067746416950102899, 4138463024591283968, -1197723387082890654, -2180073243239100820, 5402185726183052690, 2118081822479589978, 5155631793634152922, 7757352338777303191, 187831937756136515, 8589002722258527227, 5008292881915715200, -92173388673459315, -1444961362168718113, -2838015715701658633, 6389361921588681780"
values_68,7,"{8668613641967666081, 1055750893790934297, 818374744105063000, -9178453020469489099, 8690958620143139142, 58884119975442012, -9157956008222008836"
values_35,20,"{3502771469082969804, -8495507444135352814, 1121994014131325154, 2795363618165342214, 4263129534290065169, -3378858071972225507, 5266616959284174124, -6739520543870754978, -8903391255254577270, -826892442418031023, -2429359673005684027, 3048434167643671503, 7901387697318206165, -2352178421672942830, -1312283583877231274, 2550969049421742754, -8583047138983469791, -2378270301822247896, -3750225696234071828, 1540079378221193044"
values_80,21,"{-1093614163753802081, -930525404039683598, 5963621931554049969, 6217348517052897025, -8277082320402756330, 1918790788781472660, 1004358902685689426, 4722238650806213196, 257233747641604979, -3678721792632020832, 7235274369704491062, 9093045173066861967, 3791770295349378159, 9135133193081050108, -2399683737646128007, 5825182976042284754, 78392346871551847, 8553697863615051699, 6510604192351749804, 8072012914814093171, 5790111135938822810"
values_77,30,"{5330227630552137706, -4421034327406944396, 630079274524444243, -1809953674500043151, 5610809808819642976, -2144226809758357825, 8421504464716017817, 4459321125173895956, -6208409563630059141, 6203510080836224057, 6458184003224624212, -7160014372445268230, 6510522366569191376, 5063548457614355992, 6074866062932987995, -5591984853945456724, 1056492376961903708, -5660269784723898054, 7735356101721248824, -3088987532621601665, -8112308549529840051, -4009625891050911382, 3475359448095517745, -6974951686325086211, -9114542045421192309, 4126205715734661996, -480794449556229518, -6285567139978505460, -1579857111827790356, 5120890362490495646"
values_29,21,"{3059043475134594238, 4086664781671746053, -4002524591614401747, -5188688159337189322, 4140298695022423483, -6952968633961465087, 8670815014632442900, -222585022705828621, -3521299262229416060, 1195899249753100308, 2125275227144939815, -6284322250582335163, 2941021717848119021, 3240287488928905168, -1532414480844849711, 2914775749573057097, -7381244954118116617, -4923354065290152595, 1132122192709044543, -6574663495603553430, 3066857683734055237"
values_55,23,"{2975802685877200539, -3155319562838271944, -2661956975418461889, 7855419382521159585, 9127470851707838028, -1513253050991028378, 8163109806982156159, 2133360843903426693, 7208554408470931988, 4580471788799898581, 2330249598929371529, -3707809515732537999, 7461016598247348973, -7583228791038399961, 8207170186983510363, 5198098897162546589, 7280665166554592781, 302830679418888105, -2975050525993309057, -5211625789961670388, -5336312208543186599, -7844414222101193479, -1049282566774000127"
values_40,7,"{2699307565985000241, -7091190192092212620, -9130162766080686172, 1444323387976703407, -4080312512623234099, -2258953024801282844, -6678396834988848009"
